"Date.Day","Date.Month","Date.Year","Data.Cases","Data.Deaths","Location.Country","Location.Code","Data.Population","Location.Continent","Data.Rate"
"27","4","2020","7","0","Andorra","AND","76177","Europe","133.8986833"
"26","4","2020","2","0","Andorra","AND","76177","Europe","145.713273"
"25","4","2020","7","3","Andorra","AND","76177","Europe","170.6551846"
"24","4","2020","1","0","Andorra","AND","76177","Europe","185.0952387"
"23","4","2020","6","0","Andorra","AND","76177","Europe","208.7244181"
"22","4","2020","0","1","Andorra","AND","76177","Europe","225.7899366"
"21","4","2020","4","0","Andorra","AND","76177","Europe","250.7318482"
"20","4","2020","9","1","Andorra","AND","76177","Europe","278.2992242"
"19","4","2020","8","0","Andorra","AND","76177","Europe","312.4302611"
"18","4","2020","14","2","Andorra","AND","76177","Europe","337.3721727"
"17","4","2020","9","0","Andorra","AND","76177","Europe","333.4339761"
"16","4","2020","14","2","Andorra","AND","76177","Europe","371.5032096"
"15","4","2020","13","2","Andorra","AND","76177","Europe","371.5032096"
"14","4","2020","8","0","Andorra","AND","76177","Europe","362.3140843"
"13","4","2020","16","1","Andorra","AND","76177","Europe","399.0705856"
"12","4","2020","21","2","Andorra","AND","76177","Europe","412.1979075"
"11","4","2020","18","1","Andorra","AND","76177","Europe","438.4525513"
"10","4","2020","19","2","Andorra","AND","76177","Europe","471.270856"
"9","4","2020","19","1","Andorra","AND","76177","Europe","493.5873033"
"8","4","2020","19","1","Andorra","AND","76177","Europe","500.1509642"
"7","4","2020","25","3","Andorra","AND","76177","Europe","515.9037505"
"6","4","2020","35","1","Andorra","AND","76177","Europe","509.3400895"
"5","4","2020","27","1","Andorra","AND","76177","Europe","496.2127676"
"4","4","2020","11","1","Andorra","AND","76177","Europe","477.834517"
"3","4","2020","38","1","Andorra","AND","76177","Europe","463.3944629"
"2","4","2020","14","2","Andorra","AND","76177","Europe","442.3907479"
"1","4","2020","6","4","Andorra","AND","76177","Europe","475.2090526"
"31","3","2020","36","2","Andorra","AND","76177","Europe","467.3326595"
"30","3","2020","26","2","Andorra","AND","76177","Europe","431.8888904"
"29","3","2020","41","1","Andorra","AND","76177","Europe","401.69605"
"28","3","2020","43","0","Andorra","AND","76177","Europe","349.1867624"
"27","3","2020","36","3","Andorra","AND","76177","Europe","294.0520105"
"26","3","2020","24","0","Andorra","AND","76177","Europe","0.0"
"25","3","2020","31","0","Andorra","AND","76177","Europe","0.0"
"24","3","2020","20","0","Andorra","AND","76177","Europe","0.0"
"23","3","2020","25","0","Andorra","AND","76177","Europe","0.0"
"22","3","2020","13","0","Andorra","AND","76177","Europe","0.0"
"21","3","2020","0","0","Andorra","AND","76177","Europe","0.0"
"20","3","2020","22","0","Andorra","AND","76177","Europe","0.0"
"19","3","2020","39","0","Andorra","AND","76177","Europe","0.0"
"18","3","2020","0","0","Andorra","AND","76177","Europe","0.0"
"17","3","2020","9","0","Andorra","AND","76177","Europe","0.0"
"16","3","2020","3","0","Andorra","AND","76177","Europe","0.0"
"14","3","2020","1","0","Andorra","AND","76177","Europe","0.0"
"3","3","2020","1","0","Andorra","AND","76177","Europe","0.0"
"5","11","2020","349","2","Angola","AGO","31825299","Africa","11.08552036"
"4","11","2020","193","3","Angola","AGO","31825299","Africa","10.68018245"
"3","11","2020","230","2","Angola","AGO","31825299","Africa","10.72417262"
"2","11","2020","247","5","Angola","AGO","31825299","Africa","10.50422181"
"1","11","2020","289","4","Angola","AGO","31825299","Africa","10.48222673"
"31","10","2020","195","0","Angola","AGO","31825299","Africa","9.97005558"
"30","10","2020","203","4","Angola","AGO","31825299","Africa","10.14287407"
"29","10","2020","227","1","Angola","AGO","31825299","Africa","10.02661436"
"28","10","2020","263","2","Angola","AGO","31825299","Africa","9.91663896"
"27","10","2020","355","1","Angola","AGO","31825299","Africa","9.4735952"
"26","10","2020","197","2","Angola","AGO","31825299","Africa","8.73518895"
"25","10","2020","247","5","Angola","AGO","31825299","Africa","8.79174772"
"24","10","2020","244","5","Angola","AGO","31825299","Africa","8.24501287"
"23","10","2020","289","4","Angola","AGO","31825299","Africa","7.77683188"
"22","10","2020","220","3","Angola","AGO","31825299","Africa","7.30236659"
"21","10","2020","207","1","Angola","AGO","31825299","Africa","6.61109264"
"20","10","2020","160","6","Angola","AGO","31825299","Africa","7.07613148"
"19","10","2020","240","7","Angola","AGO","31825299","Africa","6.57338679"
"18","10","2020","126","6","Angola","AGO","31825299","Africa","6.31887229"
"17","10","2020","250","1","Angola","AGO","31825299","Africa","6.22774982"
"16","10","2020","166","5","Angola","AGO","31825299","Africa","5.88839715"
"15","10","2020","192","3","Angola","AGO","31825299","Africa","5.36679954"
"14","10","2020","122","1","Angola","AGO","31825299","Africa","4.97403025"
"13","10","2020","120","0","Angola","AGO","31825299","Africa","4.93004009"
"12","10","2020","215","6","Angola","AGO","31825299","Africa","4.94575086"
"11","10","2020","73","4","Angola","AGO","31825299","Africa","4.52784434"
"10","10","2020","95","2","Angola","AGO","31825299","Africa","4.65981482"
"9","10","2020","138","0","Angola","AGO","31825299","Africa","4.71323145"
"8","10","2020","0","0","Angola","AGO","31825299","Africa","4.67866775"
"7","10","2020","355","13","Angola","AGO","31825299","Africa","4.67866775"
"6","10","2020","0","0","Angola","AGO","31825299","Africa","3.93711933"
"5","10","2020","159","4","Angola","AGO","31825299","Africa","4.33303078"
"4","10","2020","97","4","Angola","AGO","31825299","Africa","4.11622213"
"3","10","2020","142","2","Angola","AGO","31825299","Africa","4.16335444"
"2","10","2020","0","1","Angola","AGO","31825299","Africa","3.8428547"
"1","10","2020","67","3","Angola","AGO","31825299","Africa","4.40844248"
"30","9","2020","108","3","Angola","AGO","31825299","Africa","4.6063982"
"29","9","2020","125","5","Angola","AGO","31825299","Africa","4.4272954"
"28","9","2020","82","4","Angola","AGO","31825299","Africa","4.20106029"
"27","9","2020","115","5","Angola","AGO","31825299","Africa","4.11936428"
"26","9","2020","112","3","Angola","AGO","31825299","Africa","3.95283011"
"25","9","2020","127","4","Angola","AGO","31825299","Africa","3.99367811"
"24","9","2020","0","0","Angola","AGO","31825299","Africa","3.78001162"
"23","9","2020","119","1","Angola","AGO","31825299","Africa","3.94340364"
"22","9","2020","126","2","Angola","AGO","31825299","Africa","3.61976175"
"21","9","2020","90","8","Angola","AGO","31825299","Africa","3.31811494"
"20","9","2020","112","0","Angola","AGO","31825299","Africa","3.22070815"
"19","9","2020","40","0","Angola","AGO","31825299","Africa","3.09187983"
"18","9","2020","180","5","Angola","AGO","31825299","Africa","3.05417398"
"17","9","2020","130","5","Angola","AGO","31825299","Africa","2.63940961"
"16","9","2020","51","0","Angola","AGO","31825299","Africa","2.46659112"
"15","9","2020","53","2","Angola","AGO","31825299","Africa","2.40060588"
"14","9","2020","56","1","Angola","AGO","31825299","Africa","2.23407171"
"13","9","2020","62","1","Angola","AGO","31825299","Africa","2.28748833"
"12","9","2020","125","4","Angola","AGO","31825299","Africa","2.34404711"
"11","9","2020","59","2","Angola","AGO","31825299","Africa","2.12723846"
"10","9","2020","52","4","Angola","AGO","31825299","Africa","2.20265016"
"9","9","2020","16","3","Angola","AGO","31825299","Africa","2.1932237"
"8","9","2020","30","0","Angola","AGO","31825299","Africa","2.33462064"
"7","9","2020","59","2","Angola","AGO","31825299","Africa","2.40060588"
"6","9","2020","71","2","Angola","AGO","31825299","Africa","2.53886067"
"5","9","2020","28","1","Angola","AGO","31825299","Africa","2.39117942"
"4","9","2020","48","3","Angola","AGO","31825299","Africa","2.39432157"
"3","9","2020","75","1","Angola","AGO","31825299","Africa","2.39746373"
"2","9","2020","30","1","Angola","AGO","31825299","Africa","2.16180216"
"1","9","2020","0","0","Angola","AGO","31825299","Africa","2.25606679"
"31","8","2020","73","0","Angola","AGO","31825299","Africa","2.34090495"
"30","8","2020","80","1","Angola","AGO","31825299","Africa","2.19636585"
"29","8","2020","56","1","Angola","AGO","31825299","Africa","2.06125322"
"28","8","2020","83","2","Angola","AGO","31825299","Africa","2.05182676"
"27","8","2020","49","1","Angola","AGO","31825299","Africa","1.87586612"
"26","8","2020","61","2","Angola","AGO","31825299","Africa","1.8978612"
"25","8","2020","51","4","Angola","AGO","31825299","Africa","1.72818486"
"24","8","2020","103","2","Angola","AGO","31825299","Africa","1.88215042"
"23","8","2020","24","1","Angola","AGO","31825299","Africa","1.83816026"
"22","8","2020","29","1","Angola","AGO","31825299","Africa","1.76274856"
"21","8","2020","49","2","Angola","AGO","31825299","Africa","1.94813566"
"20","8","2020","0","0","Angola","AGO","31825299","Africa","1.95441997"
"19","8","2020","60","2","Angola","AGO","31825299","Africa","2.52000775"
"18","8","2020","27","2","Angola","AGO","31825299","Africa","2.33147849"
"17","8","2020","27","0","Angola","AGO","31825299","Africa","2.29691479"
"16","8","2020","37","3","Angola","AGO","31825299","Africa","2.31890987"
"15","8","2020","53","3","Angola","AGO","31825299","Africa","2.21836093"
"14","8","2020","27","0","Angola","AGO","31825299","Africa","2.14923354"
"13","8","2020","56","2","Angola","AGO","31825299","Africa","2.30948341"
"12","8","2020","7","3","Angola","AGO","31825299","Africa","2.29063048"
"11","8","2020","100","5","Angola","AGO","31825299","Africa","2.32519418"
"10","8","2020","89","6","Angola","AGO","31825299","Africa","2.01726306"
"9","8","2020","0","0","Angola","AGO","31825299","Africa","1.89471904"
"8","8","2020","88","2","Angola","AGO","31825299","Africa","1.98584152"
"7","8","2020","51","3","Angola","AGO","31825299","Africa","1.83187596"
"6","8","2020","180","5","Angola","AGO","31825299","Africa","1.77531718"
"5","8","2020","0","0","Angola","AGO","31825299","Africa","1.30399403"
"4","8","2020","16","2","Angola","AGO","31825299","Africa","1.30399403"
"3","8","2020","34","0","Angola","AGO","31825299","Africa","1.39197435"
"2","8","2020","5","1","Angola","AGO","31825299","Africa","1.34169988"
"1","8","2020","31","3","Angola","AGO","31825299","Africa","1.47995467"
"31","7","2020","78","1","Angola","AGO","31825299","Africa","1.47995467"
"30","7","2020","50","6","Angola","AGO","31825299","Africa","1.33227342"
"29","7","2020","18","1","Angola","AGO","31825299","Africa","1.33541558"
"28","7","2020","2","0","Angola","AGO","31825299","Africa","1.33855773"
"27","7","2020","50","5","Angola","AGO","31825299","Africa","1.33227342"
"26","7","2020","29","2","Angola","AGO","31825299","Africa","1.24743526"
"25","7","2020","39","0","Angola","AGO","31825299","Africa","1.23486664"
"24","7","2020","33","3","Angola","AGO","31825299","Africa","1.30713619"
"23","7","2020","30","1","Angola","AGO","31825299","Africa","1.23486664"
"22","7","2020","0","0","Angola","AGO","31825299","Africa","1.2442931"
"21","7","2020","44","0","Angola","AGO","31825299","Africa","1.2442931"
"20","7","2020","18","0","Angola","AGO","31825299","Africa","1.12803339"
"19","7","2020","49","0","Angola","AGO","31825299","Africa","1.07147462"
"18","7","2020","31","1","Angola","AGO","31825299","Africa","0.97406783"
"17","7","2020","31","1","Angola","AGO","31825299","Africa","0.91750905"
"16","7","2020","51","1","Angola","AGO","31825299","Africa","0.89551397"
"15","7","2020","19","0","Angola","AGO","31825299","Africa","0.75725919"
"14","7","2020","0","0","Angola","AGO","31825299","Africa","0.72269549"
"13","7","2020","23","1","Angola","AGO","31825299","Africa","0.75097488"
"12","7","2020","25","2","Angola","AGO","31825299","Africa","0.75097488"
"11","7","2020","62","1","Angola","AGO","31825299","Africa","0.77296996"
"10","7","2020","10","1","Angola","AGO","31825299","Africa","0.62528871"
"9","7","2020","33","2","Angola","AGO","31825299","Africa","0.6190044"
"8","7","2020","0","0","Angola","AGO","31825299","Africa","0.52473977"
"7","7","2020","7","0","Angola","AGO","31825299","Africa","0.53416623"
"6","7","2020","0","0","Angola","AGO","31825299","Africa","0.53416623"
"5","7","2020","18","1","Angola","AGO","31825299","Africa","0.54673485"
"4","7","2020","13","1","Angola","AGO","31825299","Africa","0.509029"
"3","7","2020","24","2","Angola","AGO","31825299","Africa","0.50274469"
"2","7","2020","7","2","Angola","AGO","31825299","Africa","0.42733298"
"1","7","2020","8","2","Angola","AGO","31825299","Africa","0.44618591"
"30","6","2020","9","0","Angola","AGO","31825299","Africa","0.42104868"
"29","6","2020","23","1","Angola","AGO","31825299","Africa","0.3990536"
"28","6","2020","32","0","Angola","AGO","31825299","Africa","0.33306836"
"27","6","2020","15","0","Angola","AGO","31825299","Africa","0.25765665"
"26","6","2020","8","0","Angola","AGO","31825299","Africa","0.24823019"
"25","6","2020","3","0","Angola","AGO","31825299","Africa","0.23880373"
"24","6","2020","3","1","Angola","AGO","31825299","Africa","0.28279389"
"23","6","2020","7","0","Angola","AGO","31825299","Africa","0.28593604"
"22","6","2020","4","1","Angola","AGO","31825299","Africa","0.26708312"
"21","6","2020","6","0","Angola","AGO","31825299","Africa","0.27022527"
"20","6","2020","11","1","Angola","AGO","31825299","Africa","0.25137234"
"19","6","2020","0","0","Angola","AGO","31825299","Africa","0.21680865"
"18","6","2020","13","1","Angola","AGO","31825299","Africa","0.21680865"
"17","6","2020","0","0","Angola","AGO","31825299","Africa","0.17596064"
"16","6","2020","2","0","Angola","AGO","31825299","Africa","0.17596064"
"15","6","2020","2","0","Angola","AGO","31825299","Africa","0.16967633"
"14","6","2020","8","1","Angola","AGO","31825299","Africa","0.16967633"
"13","6","2020","12","0","Angola","AGO","31825299","Africa","0.16653418"
"12","6","2020","5","1","Angola","AGO","31825299","Africa","0.14139694"
"11","6","2020","17","0","Angola","AGO","31825299","Africa","0.13197048"
"10","6","2020","4","0","Angola","AGO","31825299","Africa","0.07855386"
"9","6","2020","1","0","Angola","AGO","31825299","Africa","0.07226955"
"8","6","2020","5","0","Angola","AGO","31825299","Africa","0.06912739"
"7","6","2020","0","0","Angola","AGO","31825299","Africa","0.08169601"
"6","6","2020","0","0","Angola","AGO","31825299","Africa","0.08169601"
"5","6","2020","0","0","Angola","AGO","31825299","Africa","0.08798032"
"4","6","2020","0","0","Angola","AGO","31825299","Africa","0.10683325"
"3","6","2020","0","0","Angola","AGO","31825299","Africa","0.11311755"
"2","6","2020","0","0","Angola","AGO","31825299","Africa","0.11940186"
"1","6","2020","2","0","Angola","AGO","31825299","Africa","0.11940186"
"31","5","2020","7","0","Angola","AGO","31825299","Africa","0.11311755"
"30","5","2020","4","0","Angola","AGO","31825299","Africa","0.09112247"
"29","5","2020","2","0","Angola","AGO","31825299","Africa","0.07855386"
"28","5","2020","0","0","Angola","AGO","31825299","Africa","0.08169601"
"27","5","2020","2","0","Angola","AGO","31825299","Africa","0.08169601"
"26","5","2020","0","0","Angola","AGO","31825299","Africa","0.0754117"
"25","5","2020","9","1","Angola","AGO","31825299","Africa","0.0754117"
"24","5","2020","0","0","Angola","AGO","31825299","Africa","0.05341662"
"23","5","2020","2","0","Angola","AGO","31825299","Africa","0.05341662"
"22","5","2020","6","0","Angola","AGO","31825299","Africa","0.06912739"
"21","5","2020","2","1","Angola","AGO","31825299","Africa","0.05027447"
"20","5","2020","2","0","Angola","AGO","31825299","Africa","0.04399016"
"19","5","2020","0","0","Angola","AGO","31825299","Africa","0.04084801"
"18","5","2020","0","0","Angola","AGO","31825299","Africa","0.04084801"
"17","5","2020","0","0","Angola","AGO","31825299","Africa","0.04084801"
"16","5","2020","0","0","Angola","AGO","31825299","Africa","0.05970093"
"15","5","2020","3","0","Angola","AGO","31825299","Africa","0.06598524"
"14","5","2020","0","0","Angola","AGO","31825299","Africa","0.05655878"
"13","5","2020","0","0","Angola","AGO","31825299","Africa","0.05655878"
"12","5","2020","0","0","Angola","AGO","31825299","Africa","0.05655878"
"11","5","2020","2","0","Angola","AGO","31825299","Africa","0.05970093"
"10","5","2020","0","0","Angola","AGO","31825299","Africa","0.05655878"
"9","5","2020","7","0","Angola","AGO","31825299","Africa","0.05655878"
"8","5","2020","0","0","Angola","AGO","31825299","Africa","0.0345637"
"7","5","2020","0","0","Angola","AGO","31825299","Africa","0.03770585"
